mahalle;semt_bucak_belde_id
KÜRDEVEN İNCİLLİ MAH.;1367
LANPUVAR MAH.;1367
LOMAT MAH.;1367
LORİ MAH.;1367
MAĞNAR MAH.;1367
MAHMUTLAR MAH.;1367
MAZMAN MAH.;1367
MERKEZ MAH.;1367
MEŞEKÖY KÖYÜ;1367
MEZRA EVLERİ MAH.;1367
MEZRA MAH.;1367
MÜEZZİNLER KÖYÜ;1367
NALDÖKEN KÖYÜ;1367
NANKAR MAH.;1367
OGEÇE MAH.;1367
ORTA MAH.;1367
OVACIK KÖYÜ;1367
OZANLI MAH.;1367
ÖRTÜLÜ KÖYÜ;1367
PAŞAAĞAGİLİN MAH.;1367
PAŞALIK YAYLASI MAH.;1367
PEYNİRLİ KÖYÜ;1367
PİNTİGİL MAH.;1367
SAKARYA KÖYÜ;1367
SAKATGİL MAH.;1367
SALİHAĞA MAH.;1367
SANABET MAH.;1367
SARSOLOT MAH.;1367
SEDESTPİLİN MAH.;1367
SIK MAH.;1367
SIKA MAH.;1367
SOĞANLI KÖYÜ;1367
SÖĞÜTLÜK MAH.;1367
ŞATIRGİL MAH.;1367
TABZOR MAH.;1367
TAŞPINAR YAYLASI MAH.;1367
TATLISU MAH.;1367
TATURGİL MAH.;1367
TAYÇALA MAH.;1367
TEKNOVET İNŞAAT MAH.;1367
TEPEDÜZÜ KÖYÜ;1367
TİKMANET MAH.;1367
TOPÇULAR MAH.;1367
TORBALI KÖYÜ;1367
TOSUNLU KÖYÜ;1367
TUZLUCA MAH.;1367
TÜTÜNLÜ KÖYÜ;1367
USTALAR KÖYÜ;1367
UZUN ÇAYIR YAYLASI MAH.;1367
ÜZÜMLÜ MAH.;1367
VARKENET MAH.;1367
VARZELİ MAH.;1367
YANIK MAH.;1367
YANIKLAR MAH.;1367
YAPRAKLI MAH.;1367
YAYLA MAH.;1367
YAYLACIK KÖYÜ;1367
YAYLALAR MAH.;1367
YILDIZELİ MAH.;1367
YOBAT MAH.;1367
YOLAĞZI KÖYÜ;1367
YOLÜSTÜ KÖYÜ;1367
YUKARI CAMİ MAH.;1367
YUKARI MAĞNAR MAH.;1367
YUKARI MAH.;1367
YUKARI ŞUVAT MAH.;1367
YUKARIIRMAKLAR KÖYÜ;1367
ZEKERİYAKÖY KÖYÜ;1367
AŞAĞI HACILAR MAH.;153
BOĞAZİÇİ MAH.;153
CUMHURİYET MAH.;153
KALE MAH.;153
MUSAZADE MAH.;153
YEMİŞLİK MAH.;153
YUKARI HACILAR MAH.;153
AKINCILAR MAH.;1367
ALTILAR MAH.;1367
ARILI KÖYÜ;1367
ASLANLAR MAH.;1367
AŞAĞI MAH.;1367
AŞAĞI MERKEZ MAH.;1367
AŞAĞI ÜÇLER MAH.;1367
AŞAĞIŞAHİNLER KÖYÜ;1367
AYDOĞDU MAH.;1367
BALIKLI KÖYÜ;1367
BAŞKÖY KÖYÜ;1367
BERZENE MAH.;1367
BIYIKLIOĞLU MAH.;1367
BOYUNCUK KÖYÜ;1367
BÜYÜK MAH.;1367
CENEVİZLER MAH.;1367
ÇAMLICA MAH.;1367
DEĞİRMENDERE MAH.;1367
DEMİRCİLER MAH.;1367
DERE İÇİ MAH.;1367
DERECİK KÖYÜ;1367
DEREİÇİ 1 MAH.;1367
DEREİÇİ 2 MAH.;1367
DEREÜSTÜ KÖYÜ;1367
DİKYAMAÇ KÖYÜ;1367
DÜLGERLİ KÖYÜ;1367
ESKUAT MAH.;1367
ESKUVAT MAH.;1367
GÜLLAVAT MAH.;1367
GÜLTEPE MAH.;1367
GÜNAYDIN MAH.;1367
GÜNDOĞDU MAH.;1367
GÜNEŞLİ KÖYÜ;1367
GÜNEYCE MAH.;1367
GÜNGÖREN KÖYÜ;1367
GÜRGENCİK KÖYÜ;1367
HACILAR MAH.;1367
HATİNOĞLU MAH.;1367
HÜRRİYET MAH.;1367
ISINALİ MAH.;1367
İMPARA MAH.;1367
İSMAİL ÇAĞ MAH.;1367
KAMİLET MAH.;1367
KAVAK KÖYÜ;1367
KEMERKÖPRÜ KÖYÜ;1367
KESTANEALAN KÖYÜ;1367
KİREÇLİK KÖYÜ;1367
KONAKLI KÖYÜ;1367
KOZLUCA MAH.;1367
KÖROĞLU BÜYÜKLÜ MAH.;1367
KÖSEOĞLU MAH.;1367
KÖYİÇİ MAH.;1367
KURTULUŞ MAH.;1367
KUSLETA MAH.;1367
KUZEY MAH.;1367
KÜÇÜK MAH.;1367
KÜÇÜKKÖY KÖYÜ;1367
MASTAKA MAH.;1367
MERKEZ MAH.;1367
MEZRA MAH.;1367
NAPLAT MAH.;1367
NOPİNARE MAH.;1367
OMJORE MAH.;1367
ORTA MAH.;1367
ORTACALAR KÖYÜ;1367
OYMALI MAH.;1367
ÖRNEK MAH.;1367
PEPERDİHA MAH.;1367
SARIBAŞ MAH.;1367
SIRTOBA KÖYÜ;1367
SOĞUCAK KÖYÜ;1367
SOĞUKSU MAH.;1367
SUCUNA MAH.;1367
ŞAHİNLER MAH.;1367
ŞENKÖY KÖYÜ;1367
TAŞLIK MAH.;1367
TAŞPINAR MAH.;1367
TEPEYURT KÖYÜ;1367
TÜRKMENE MAH.;1367
ULAŞ KÖYÜ;1367
ULUKENT KÖYÜ;1367
ÜÇIRMAK KÖYÜ;1367
ÜÇLER KÖYÜ;1367
YENİ MAH.;1367
YENİYOL MAH.;1367
YEŞİLLİK MAH.;1367
YILDIZLI KÖYÜ;1367
YILMAZLAR MAH.;1367
YOLGEÇEN KÖYÜ;1367
YUKARI MAH.;1367
YUKARI MERKEZ MAH.;1367
YUKARI ULUKENT MAH.;1367
YUKARIŞAHİNLER KÖYÜ;1367
AKSU MAH.;357
GÜNDOĞDU MAH.;357
KÜÇÜK KÖY MAH.;357
MERKEZ MAH.;357
YENİYOL MAH.;357
ADAGÜL KÖYÜ;1367
ADAGÜL MAH.;1367
AKDİLEK MAH.;1367
AKPINAR KÖYÜ;1367
ALACA KÖYÜ;1367
AMBARLI KÖYÜ;1367
ARALIK KÖYÜ;1367
ARALIK MAH.;1367
ARALIK MEZRA MAH.;1367
ARKAKÖY KÖYÜ;1367
ARKAKÖY MAH.;1367
ATANOĞLU KÖYÜ;1367
ATANOĞLU KÖYÜ MAH.;1367
ATANOĞLU MAH.;1367
AVCILAR KÖYÜ;1367
BALCI KÖYÜ;1367
BALCI KÖYÜ MAH.;1367
BALCI MAH.;1367
BAŞKÖY MAH.;1367
BOĞAZKÖY KÖYÜ;1367
CAMİLİ KÖYÜ;1367
CAMİLİ KÖYÜ MAH.;1367
CAMİLİ MAH.;1367
CİVAN KÖYÜ;1367
CİVAN MAH.;1367
ÇARMAKİT MAH.;1367
ÇAVUŞLU KÖYÜ;1367
ÇAYLIKÖY KÖYÜ;1367
ÇİFTEKÖPRÜ KÖYÜ;1367
DEMİRCİLER KÖYÜ;1367
DÜZENLİ KÖYÜ;1367
DÜZENLİ KÖYÜ MAH.;1367
DÜZENLİ MAH.;1367
DÜZHANLAR MAH.;1367
DÜZKÖY KÖYÜ;1367
EFELER KÖYÜ;1367
ESENTEPE MAH.;1367
FINDIKLI KÖYÜ;1367
GÜNEŞLİ KÖYÜ;1367
GÜREŞEN KÖYÜ;1367
GÜZELYURT KÖYÜ;1367
IŞIKLI MAH.;1367
İBRİKLİ KÖYÜ;1367
İBRİKLİ MAH.;1367
KALE KÖYÜ;1367
KARŞIKÖY KÖYÜ;1367
KAYADİBİ KÖYÜ;1367
KAYALAR KÖYÜ;1367
KAYALAR KÖYÜ MAH.;1367
KAYALAR MAH.;1367
KAYNARCA KÖYÜ;1367
KAYNARCA MAH.;1367
KAZANAKAPI MAH.;1367
LONGANA MAH.;1367
MARAL KÖY MAH.;1367
MARAL MAH.;1367
MARALKÖY KÖYÜ;1367
MERKEZ MAH.;1367
MEZRA MAH.;1367
MURATLI KÖYÜ;1367
ORHAN MAH.;1367
ORTADERE MAH.;1367
ÖRÜCÜLER KÖYÜ;1367
ÖRÜCÜLER MAH.;1367
PETROL MAH.;1367
ŞEREFİYE KÖYÜ;1367
TARAKLI KÖYÜ;1367
TOPÇULAR MAH.;1367
UĞUR MAH.;1367
UĞURKÖY KÖYÜ;1367
UZUNLAR MAH.;1367
YANGIN MAH.;1367
YAYLA MAH.;1367
YEŞİLKÖY KÖYÜ;1367
ZORLU KÖYÜ;1367
ZORLU MAH.;1367
BUCAK MAH.;967
CUMHURİYET MAH.;967
MERKEZ KULEDİBİ MAH.;967
ORTAHOPA MAH.;967
SUNDURA MAH.;967
YUKARI KULEDİBİ MAH.;967
AKDERE KÖYÜ;1180
CUMHURİYET MAH.;1180
ÇAMURLU KÖYÜ;1180
DEREİÇİ KÖYÜ;1180
GÜMÜŞDERE KÖYÜ;1180
KARAOSMANİYE KÖYÜ;1180
KARŞI MAH.;1180
KAYA KÖYÜ;1180
KAZİMİYE KÖYÜ;1180
KEMALPAŞA KÖYÜ;1180
KÖPRÜCÜ KÖYÜ;1180
LİMAN KÖYÜ;1180
MERKEZ MAH.;1180
OSMANİYE KÖYÜ;1180
SARP KÖYÜ;1180
SELİMİYE MAH.;1180
UZUNYALI MAH.;1180
ÜÇKARDEŞ KÖYÜ;1180
AŞAĞI YOLDERE MAH.;1367
BALIK KÖYÜ;1367
BAŞKÖY KÖYÜ;1367
BAŞOBA KÖYÜ;1367
ÇAMLI KÖYÜ;1367
ÇARŞI MAH.;1367
ÇAVUŞLU KÖYÜ;1367
ÇİMENLİ KÖYÜ;1367
ESENKIYI KÖYÜ;1367
EŞMEKAYA KÖYÜ;1367
GÜNEŞLİ KÖYÜ;1367
GÜVERCİNLİ KÖYÜ;1367
HACILAR MAH.;1367
HENDEK KÖYÜ;1367
KARŞI MAH.;1367
KOPMUŞ MAH.;1367
KOYUNCULAR KÖYÜ;1367
MADENLİ MAH.;1367
MERKEZ MAH.;1367
MISILLET MAH.;1367
ORTA MAH.;1367
PABİLAT MAH.;1367
PINARLI KÖYÜ;1367
SUBAŞI KÖYÜ;1367
SUGÖREN KÖYÜ;1367
YEŞİLKÖY KÖYÜ;1367
YOLDERE KÖYÜ;1367
YUKARI SUGÖREN MAH.;1367
YUKARI YOLDERE MAH.;1367
ZENNAT MAH.;1367
BALCIOĞLU MAH.;167
ÇAMLIK MAH.;167
ÇARŞI MAH.;167
ÇAYAĞZI MAH.;167
DERE MAH.;167
ORTA MAH.;167
YENİ MAH.;167
ADA MAH.;1367
AGORA MAH.;1367
AGUSET MAH.;1367
AĞILLAR KÖYÜ;1367
AHARŞEN MAH.;1367
AHLAT KÖYÜ;1367
AHLAT MAH.;1367
AKBUDAK MAH.;1367
AKTAŞ MAH.;1367
ALABALIK KÖYÜ;1367
ALABALIK MAH.;1367
ALİAĞAGİL MAH.;1367
ALTUNBAĞ MAH.;1367
ANÇELOĞLU MAH.;1367
ARIPINAR MAH.;1367
ARİF ÇAVUŞ MAH.;1367
AŞAĞI BAĞLAR MAH.;1367
AŞAĞI MADEN MAH.;1367
AŞAĞI MAH.;1367
AŞAĞI TOLGUM MAH.;1367
AŞAĞIBAĞLIK MAH.;1367
AŞAĞIMADEN KÖYÜ;1367
ATABEYLAR MAH.;1367
ATANASUR MAH.;1367
AVAZA MAH.;1367
AVAZAN MAH.;1367
AVAZON MAH.;1367
AYDINLAR MAH.;1367
AYDOĞAN MAH.;1367
AZİZAĞAOĞLU MAH.;1367
BABANOĞLU MAH.;1367
BADEMLİK MAH.;1367
BAĞCILAR KÖYÜ;1367
BAĞLAR MAH.;1367
BAĞLIK MAH.;1367
BAHÇELİ MAH.;1367
BAKIRKÖY KÖYÜ;1367
BAKIRKÖY MAH.;1367
BALLI MAH.;1367
BALLI ÜZÜM MAH.;1367
BALLIÜZÜM KÖYÜ;1367
BARDAKLI MAH.;1367
BASILAVUR MAH.;1367
BASOT MAH.;1367
BAYRAMLI MAH.;1367
BEBERET MAH.;1367
BERZELER MAH.;1367
BEŞAĞAÇ MAH.;1367
BEŞAĞIL KÖYÜ;1367
BEŞAĞIL MAH.;1367
BEYCUR MAH.;1367
BİKİLİLER MAH.;1367
BOLORGÜM MAH.;1367
BOLUKLU MAH.;1367
BÖREKET MAH.;1367
BÜYÜK YAYLA MAH.;1367
CAMİ MAH.;1367
CANCAĞ MAH.;1367
CANOĞLU MAH.;1367
CARTİYET MAH.;1367
CARTİYET YAYLASI MAH.;1367
CENNET MAH.;1367
CEVİZLİ MAH.;1367
CİCOTHEV MAH.;1367
CİMAK MAH.;1367
CİNEGARA MAH.;1367
ÇAĞDAZOR MAH.;1367
ÇAĞRAKAN MAH.;1367
ÇAKMAKLI MAH.;1367
ÇALANT MAH.;1367
ÇALIKEU MAH.;1367
ÇALIŞKANLAR MAH.;1367
ÇAM MAH.;1367
ÇAMLIK MAH.;1367
ÇAMLIKAYA MAH.;1367
ÇARBİYET MAH.;1367
ÇATALCA MAH.;1367
ÇAVUŞLAR MAH.;1367
ÇAYAĞZI MAH.;1367
ÇAYIRLI(HOZABİR) MAH.;1367
ÇELİKLER MAH.;1367
ÇERMİK MAH.;1367
ÇEŞMELİ MAH.;1367
ÇISĞILIEV MAH.;1367
ÇİĞİYET MAH.;1367
ÇİMENLİ KÖYÜ;1367
ÇİMENLİ MAH.;1367
ÇİTLİK MAH.;1367
ÇORASA MAH.;1367
ÇOYAĞZI MAH.;1367
ÇÖMLEKÇİ MAH.;1367
DAGRAK MAH.;1367
DALAVUT MAH.;1367
DALİZELER MAH.;1367
DANAYAYIMI MAH.;1367
DANZOTLU MAH.;1367
DAVTAVUR MAH.;1367
DEMİRCİ MAH.;1367
DERE MAH.;1367
DERELER MAH.;1367
DERİNKÖY KÖYÜ;1367
DİDVAKE MAH.;1367
DİDVANAK MAH.;1367
DİKMENLİ KÖYÜ;1367
DİNDAROĞLU MAH.;1367
DOĞANLI MAH.;1367
DOKUZOĞUL KÖYÜ;1367
DOLİŞGİL MAH.;1367
DUBE MAH.;1367
DUGANALA MAH.;1367
DÜZ MAH.;1367
DÜZENLİ MAH.;1367
ELİKLER MAH.;1367
ELMALI MAH.;1367
ERDEMLİ MAH.;1367
ERENLER KÖYÜ;1367
ERENLER MAH.;1367
ERİCEK MAH.;1367
ERİKLİ MAH.;1367
ESENBİGİL MAH.;1367
ESENTEPE MAH.;1367
FELENGAUR MAH.;1367
FISTIKLI KÖYÜ;1367
FİDANLIK MAH.;1367
GORAZUL MAH.;1367
GORGANET MAH.;1367
GORGOT MAH.;1367
GORĞON MAH.;1367
GÖKÇEYURT MAH.;1367
GÖLEHURA MAH.;1367
GÖZELER MAH.;1367
GURDAZE MAH.;1367
GURGANET MAH.;1367
GUVERTA BAĞLIĞI MAH.;1367
GÜLDİBİ MAH.;1367
GÜLTEPE MAH.;1367
GÜNDOĞDU MAH.;1367
GÜNEYCE MAH.;1367
GÜZELKÖY MAH.;1367
ĞOYNAR MAH.;1367
HACİGİL MAH.;1367
HAFIZAĞAOĞLU MAH.;1367
HAMAMLI KÖYÜ;1367
HAMAMLI MAH.;1367
HANS MAH.;1367
HARKALTI MAH.;1367
HAROT MAH.;1367
HAŞUT MAH.;1367
HAVNAGARA MAH.;1367
HEKİMOĞULLARI MAH.;1367
HIRHAN MAH.;1367
HIZARLI KÖYÜ;1367
HOÇİBET MAH.;1367
HOKMELA MAH.;1367
HOZEGARA MAH.;1367
İHTİYAROĞLU MAH.;1367
İMAMGİL MAH.;1367
İMNİYET MAH.;1367
İNEK YAYLASI MAH.;1367
İRGUT MAH.;1367
KAKACAVUR MAH.;1367
KAKIABAR MAH.;1367
KALBURLU KÖYÜ;1367
KALKANLI MAH.;1367
KANATLI MAH.;1367
KARACA MAH.;1367
KARAKOL MAH.;1367
KASIKAPI MAH.;1367
KAŞIKLİ MAH.;1367
KATNAGARA MAH.;1367
KAVAKLI MAH.;1367
KAYMAKLI MAH.;1367
KEÇENET MAH.;1367
KENAHT MAH.;1367
KEŞOĞULLARI MAH.;1367
KILIÇLI MAH.;1367
KOÇOĞLU MAH.;1367
KOLBET MAH.;1367
KOMASAGORA MAH.;1367
KOYTARLAR MAH.;1367
KÖPRÜ BAŞI MAH.;1367
KÖPRÜBAŞI MAH.;1367
KÖSELER KÖYÜ;1367
KÖSELER MAH.;1367
KÖY İÇİ MAH.;1367
KÖYİÇİ MAH.;1367
KURDİGET MAH.;1367
KUSLU MAH.;1367
KUŞLUCA MAH.;1367
KUVAP MAH.;1367
LOT MAH.;1367
MAMARNE MAH.;1367
MEDRESAKO MAH.;1367
MERKEZ MAH.;1367
MEYDAN MAH.;1367
MEZRA MAH.;1367
MIMLIKET MAH.;1367
MIMLIKOT MAH.;1367
MISIRLI MAH.;1367
MİNYATÜR MAH.;1367
MİRZİGİL MAH.;1367
MOLAS MAH.;1367
MUĞA MAH.;1367
MUSKOLU MAH.;1367
NAĞMUR MAH.;1367
NAKOREV MAH.;1367
NAPETUR MAH.;1367
NATENGELAV MAH.;1367
NAZİGİL MAH.;1367
NIPALA MAH.;1367
NUHSAĞARA MAH.;1367
OCAKBAŞI MAH.;1367
OKUMUŞLAR KÖYÜ;1367
ORMANLI KÖYÜ;1367
ORMANLI MAH.;1367
ORTA MAH.;1367
ORTABAĞLAR MAH.;1367
ORTAKÖY KÖYÜ;1367
ORUÇLU KÖYÜ;1367
OSUT MAH.;1367
ÖKÜZ MAH.;1367
ÖRENLİ MAH.;1367
PARMAKLI MAH.;1367
PETRİGİL MAH.;1367
PIRNALLI KÖYÜ;1367
PIRNALLI YAYLA EVLERİ MAH.;1367
PIRNALLI YAYLASI MAH.;1367
RAHTEVANOĞLU MAH.;1367
REM MAH.;1367
REŞİTOĞLU MAH.;1367
RUHİGİL MAH.;1367
SABUR MAH.;1367
SAÇINKA MAH.;1367
SAĞLAZE MAH.;1367
SAĞRİYETUL MAH.;1367
SAKALAR KÖYÜ;1367
SAKALAR YAYLASI MAH.;1367
SALAT MAH.;1367
SALİCOR MAH.;1367
SALİHOĞLU MAH.;1367
SALKIMLI KÖYÜ;1367
SARIBUDAK KÖYÜ;1367
SARIDANA MAH.;1367
SARSIHEV MAH.;1367
SATİBO MAH.;1367
SAYGILI MAH.;1367
SELVAGET MAH.;1367
SEVAİL MAH.;1367
SEYİTLER KÖYÜ;1367
SIRALAN MAH.;1367
SIRT MAH.;1367
SİKAŞAR MAH.;1367
SOBAR MAH.;1367
SOĞUKPINAR MAH.;1367
SOLMAZ MAH.;1367
SOTİBAR MAH.;1367
SOYLU MAH.;1367
SUMBATUR MAH.;1367
SÜMETAĞARA MAH.;1367
SÜNBÜLLÜ KÖYÜ;1367
ŞANLİYET MAH.;1367
ŞAVKAF MAH.;1367
ŞEHİTLİK KÖYÜ;1367
TALGUM MAH.;1367
TANRIVERDİ MAH.;1367
TANZEK MAH.;1367
TAŞLICA KÖYÜ;1367
TEPEBAŞI MAH.;1367
TEPECİK MAH.;1367
TEPECİK(YESİRGİL) MAH.;1367
TIHNARA MAH.;1367
TIRAŞGİL MAH.;1367
TOPLUCA MAH.;1367
TOSUNLU MAH.;1367
TUSAKLAR MAH.;1367
TÜTÜNCÜLER KÖYÜ;1367
TÜTÜNCÜLERYAYLASI MAH.;1367
UĞUR(AŞAĞIMAH) MAH.;1367
UĞUR(HEKİMOĞLUMAH) MAH.;1367
UĞUR(MİJNABARA) MAH.;1367
UĞUR(YUKARIMAH) MAH.;1367
USKUP MAH.;1367
USLUFENT MAH.;1367
UYANIK MAH.;1367
UZUNDERE MAH.;1367
ÜÇDUT MAH.;1367
ÜÇPINAR MAH.;1367
VAKE MAH.;1367
VANAT MAH.;1367
VARLIK KÖYÜ;1367
VEHNAT MAH.;1367
VEZİRKÖY KÖYÜ;1367
VEZİRKÖYYAYLASI MAH.;1367
VEZİROĞLU MAH.;1367
YAMAÇLI MAH.;1367
YAMAÇLI YAYLASI MAH.;1367
YANIKLI KÖYÜ;1367
YANIKLI MAH.;1367
YAYLALAR MAH.;1367
YENİCE MAH.;1367
YENİGÜN MAH.;1367
YENİŞLİ MAH.;1367
YUKARI MAH.;1367
YUKARI SADRO MAH.;1367
YUKARI ŞEHİTLİK MAH.;1367
YUKARI TOLGUM MAH.;1367
YUKARIMADEN KÖYÜ;1367
ZEGONİ MAH.;1367
ZEYTİNLİK KÖYÜ;1367
ZOM MAH.;1367
ZORLU MAH.;1367
ZUVAR MAH.;1367
KÜRE MAH.;809
A.BALABAN MAH.;1367
AKANTAŞ KÖYÜ;1367
ARDIÇLI KÖYÜ;1367
ARSLANLI MAH.;1367
BAŞKÖY KÖYÜ;1367
BUDİYET MAH.;1367
ÇİMENLİ KÖYÜ;1367
DAMAR ÇARŞI MAH.;1367
DAMAR KÖYÜ;1367
EĞRİ SU YAYLASI MAH.;1367
ERENKÖY KÖYÜ;1367
GÖNÜLLÜ MAH.;1367
KABACA KÖYÜ;1367
KARŞIYAKA MAH.;1367
KORUCULAR KÖYÜ;1367
KURUÇAY MAH.;1367
KÜRE KÖYÜ;1367
MERKEZ MAH.;1367
ÖZMAL KÖYÜ;1367
PETEK KÖYÜ;1367
SALKAYA MAH.;1367
Y.BALABAN MAH.;1367
A.ŞİNDOBAN MAH.;1367
ABDULGİL MAH.;1367
ABDULOĞLU MAH.;1367
AGAGİL MAH.;1367
AGARA MAH.;1367
AGARA MEZRASI MAH.;1367
AĞAGİL MAH.;1367
AHALDABALILAR MAH.;1367
AHALGASGİL MAH.;1367
AHAŞEN MAH.;1367
AKDAMLA KÖYÜ;1367
AKGÖL MAH.;1367
AKKIRAÇ MAH.;1367
AKSAKALLAR MAH.;1367
AKSU MAH.;1367
ALAGÖZ MAH.;1367
ALİGİL MAH.;1367
ALTINOLUK MAH.;1367
ARÇİLER MAH.;1367
ARDIÇLI MAH.;1367
ARDIYASMINDA MAH.;1367
ARILAR MAH.;1367
ARIŞET MAH.;1367
ARKİYET MAH.;1367
ARPALI KÖYÜ;1367
ARSİYAN MAH.;1367
ARSİYAN YAYLASI MAH.;1367
ASNİGİL MAH.;1367
AŞAĞI BAĞLI MAH.;1367
AŞAĞI CAMİ MAH.;1367
AŞAĞI MAH.;1367
AŞAĞI TETRAKET MAH.;1367
AŞAĞIKOYUNLU KÖYÜ;1367
ATALAR KÖYÜ;1367
AVAZANAT MAH.;1367
AVCALA MAH.;1367
AVCILAR MAH.;1367
AYVAZGİL MAH.;1367
BAĞBAŞI MAH.;1367
BAĞCECİ MAH.;1367
BAĞCILAR MAH.;1367
BAĞÇUKUR MAH.;1367
BAĞLICA MAH.;1367
BAHÇECİK MAH.;1367
BAHÇEKAPI MAH.;1367
BAHÇELİ MAH.;1367
BALCILAR MAH.;1367
BALIKLI KÖYÜ;1367
BANA1 MAH.;1367
BANA2 MAH.;1367
BASAVRA MAH.;1367
BASKALLAR MAH.;1367
BAŞAĞAGİL MAH.;1367
BAŞKALE MAH.;1367
BAŞPINAR MAH.;1367
BAYIRCA MAH.;1367
BAYRAKTARLAR MAH.;1367
BECİTGİL MAH.;1367
BELTİYET MAH.;1367
BEREKGİL MAH.;1367
BERİYET MAH.;1367
BEŞEVLER MAH.;1367
BEYLER MAH.;1367
BEYLİK MAH.;1367
BİZİNGİL MAH.;1367
BORAĞAL MAH.;1367
BOZTOPRAK MAH.;1367
BUCAT MAH.;1367
BUÇİGİL MAH.;1367
BUDAKLI MAH.;1367
BUHAR MAH.;1367
BULUNTUGİL MAH.;1367
BÜYÜK KIŞLA MAH.;1367
BÜYÜK KKIŞLA MAH.;1367
CALACALAT MAH.;1367
CAMİ MAH.;1367
CANOĞLU MAH.;1367
CARAT MAH.;1367
CEDLİGİL MAH.;1367
CENGELEK MAH.;1367
CEVİZLİ KÖYÜ;1367
CEYLANLI MAH.;1367
CİMUHLAR MAH.;1367
CİNDAĞI MAH.;1367
CİNOLAR MAH.;1367
CİNŞARLAR MAH.;1367
CİRİGİL MAH.;1367
CİRİTDÜZÜ KÖYÜ;1367
COLA MAH.;1367
CUDES MAH.;1367
CURDA MAH.;1367
ÇAÇAT MAH.;1367
ÇAĞLAYAN YAYLASI MAH.;1367
ÇAĞLIPINAR KÖYÜ;1367
ÇAĞLIPINAR MAH.;1367
ÇAĞLIPINAR-2 MAH.;1367
ÇAĞLIYAN KÖYÜ;1367
ÇAKIRLI MAH.;1367
ÇAKVRİZELER MAH.;1367
ÇAMİ MAH.;1367
ÇAMLICA KÖYÜ;1367
ÇAMLITEPE MAH.;1367
ÇARBAŞI MAH.;1367
ÇATALKAYA MAH.;1367
ÇAVDARLI KÖYÜ;1367
ÇAVDARLI YAYLASI MAH.;1367
ÇAYAĞZI KÖYÜ;1367
ÇAYAĞZI MAH.;1367
ÇAYIRLAR MAH.;1367
ÇAYSALİZE MAH.;1367
ÇERMİK KÖYÜ;1367
ÇERMİK MAH.;1367
ÇİÇEKLİ MAH.;1367
ÇİÇEKLİ(KÜTAV) MAH.;1367
ÇİFTEHANLAR MAH.;1367
ÇİFTLİK KÖYÜ;1367
ÇİMENLİ MAH.;1367
ÇİVİZELER MAH.;1367
ÇİVLİK MAH.;1367
ÇİVO MAH.;1367
ÇORAKLI 2 MAH.;1367
ÇORAKLI KÖYÜ;1367
ÇORAKLI MAH.;1367
ÇUKUR 2 MAH.;1367
ÇUKUR KÖYÜ;1367
ÇUKUR MAH.;1367
ÇUKUR YAYLASI MAH.;1367
DADAŞGİL MAH.;1367
DALKIRMAZ KÖYÜ;1367
DAVLAUR MAH.;1367
DAVUTLAR MAH.;1367
DEDE MAH.;1367
DEDEAĞA MAH.;1367
DEMİRCİ KÖYÜ;1367
DEMİRCİGİL MAH.;1367
DEMİRCİLER MAH.;1367
DEMİRCİOĞLU MAH.;1367
DEMİRKAPI KÖYÜ;1367
DEMİRKAPI MAH.;1367
DERE MAH.;1367
DERECİK MAH.;1367
DEREİÇİ KÖYÜ;1367
DEREİÇİ MAH.;1367
DEVRİŞLER MAH.;1367
DICALA MAH.;1367
DİDMERE MAH.;1367
DODOKANA MAH.;1367
DOĞANDÜZÜ MAH.;1367
DOĞANLAR MAH.;1367
DRANKOĞLU MAH.;1367
DUĞABİZE MAH.;1367
DURSUNLAR MAH.;1367
DUTLU KÖYÜ;1367
DUTLU MAH.;1367
DÜKKANLAR MAH.;1367
DÜZ MAH.;1367
DÜZEBAKAN MAH.;1367
DÜZENLİ KÖYÜ;1367
DÜZENLİ YAYLASI MAH.;1367
EHERLİ MAH.;1367
EKİNCİLER MAH.;1367
ELMALI KÖYÜ;1367
ERİKLİ KÖYÜ;1367
ERİKLİ MAH.;1367
ESKİ CAMİ MAH.;1367
ESKİKALE KÖYÜ;1367
ESKİKALE MAH.;1367
ESKİYAYLA MAH.;1367
EYİPGİL MAH.;1367
GAGUNAVUR MAH.;1367
GENÇAĞAGİL MAH.;1367
GIGAZELER MAH.;1367
GOGELET MAH.;1367
GORGAZE MAH.;1367
GÖÇOĞULLARI MAH.;1367
GÖKNİZELER MAH.;1367
GÖKOVA MAH.;1367
GÖKYUVA MAH.;1367
GÜNDOĞDU MAH.;1367
GÜNKAYA (TOSU) MAH.;1367
GÜRSOY MAH.;1367
GÜRZELLAR MAH.;1367
GÜVEN MAH.;1367
GÜZELCE MAH.;1367
HABERLER MAH.;1367
HACILAR MAH.;1367
HACİGİL MAH.;1367
HAFİZOĞLU MAH.;1367
HALAZELER MAH.;1367
HALİFGİL MAH.;1367
HALOGİL MAH.;1367
HANLI KÖYÜ;1367
HAVACIOĞLU MAH.;1367
HAYTAGİL MAH.;1367
HAZNADAR MAH.;1367
HAZNEDAROĞULLARI MAH.;1367
HOCAGİL MAH.;1367
HOZANÇAYIR MAH.;1367
ILICA KÖYÜ;1367
İBRAHİMOĞLU MAH.;1367
İKİ SU ARASI MAH.;1367
İNKAVAR MAH.;1367
İSPİROĞLU MAH.;1367
